英文名,中文名,简称,外网价格,buff最低价格,最新价格,buff在售数量,饰品类型,比率
Desert Eagle | Hypnotic (Factory New),沙漠之鹰 | 蛊惑之色 (崭新出厂),沙漠之鹰 | 蛊惑之色,149.13,620.0,619.5,234.0,Pistol,4.157446523167706
M4A4 | The Battlestar (Minimal Wear),M4A4 | 战场之星 (略有磨损),M4A4 | 战场之星,9.11,37.88,37.78,375.0,Rifle,4.158068057080132
StatTrak™ MP9 | Starlight Protector (Battle-Scarred),MP9（StatTrak™） | 星使 (战痕累累),MP9（StatTrak™） | 星使,10.58,44.0,43.9,60.0,SMG,4.158790170132325
M4A1-S | Night Terror (Minimal Wear),M4A1 消音型 | 夜无眠 (略有磨损),M4A1 消音型 | 夜无眠,1.92,7.99,7.98,2598.0,Rifle,4.161458333333334
StatTrak™ M4A4 | Poly Mag (Factory New),M4A4（StatTrak™） | 透明弹匣 (崭新出厂),M4A4（StatTrak™） | 透明弹匣,5.19,21.6,21.5,188.0,Rifle,4.161849710982659
USP-S | Ticket to Hell (Factory New),USP 消音版 | 地狱门票 (崭新出厂),USP 消音版 | 地狱门票,3.52,14.65,14.55,1037.0,Pistol,4.161931818181818
StatTrak™ FAMAS | Djinn (Battle-Scarred),法玛斯（StatTrak™） | 灯神 (战痕累累),法玛斯（StatTrak™） | 灯神,4.6,19.15,19.05,32.0,Rifle,4.163043478260869
StatTrak™ Tec-9 | Cut Out (Minimal Wear),Tec-9（StatTrak™） | 剪纸 (略有磨损),Tec-9（StatTrak™） | 剪纸,5.56,23.15,23.05,27.0,Pistol,4.163669064748201
Glock-18 | Royal Legion (Minimal Wear),格洛克 18 型 | 皇家军团 (略有磨损),格洛克 18 型 | 皇家军团,3.17,13.2,13.1,183.0,Pistol,4.16403785488959
StatTrak™ Galil AR | Akoben (Factory New),加利尔 AR（StatTrak™） | 战吼斑纹 (崭新出厂),加利尔 AR（StatTrak™） | 战吼斑纹,2.07,8.62,8.61,114.0,Rifle,4.164251207729468
FAMAS | Djinn (Minimal Wear),法玛斯 | 灯神 (略有磨损),法玛斯 | 灯神,5.28,21.99,21.89,131.0,Rifle,4.164772727272727
Five-SeveN | Angry Mob (Field-Tested),FN57 | 怒氓 (久经沙场),FN57 | 怒氓,5.51,22.95,22.85,837.0,Pistol,4.165154264972776
P2000 | Woodsman (Battle-Scarred),P2000 | 林间猎者 (战痕累累),P2000 | 林间猎者,8.11,33.78,33.68,16.0,Pistol,4.165228113440198
M4A1-S | Flashback (Minimal Wear),M4A1 消音型 | 闪回 (略有磨损),M4A1 消音型 | 闪回,2.15,8.97,8.96,820.0,Rifle,4.172093023255814
AWP | Chromatic Aberration (Field-Tested),AWP | 迷人眼 (久经沙场),AWP | 迷人眼,31.15,130.0,129.5,2078.0,Sniper Rifle,4.173354735152488
StatTrak™ Galil AR | Kami (Minimal Wear),加利尔 AR（StatTrak™） | 神祗 (略有磨损),加利尔 AR（StatTrak™） | 神祗,3.09,12.9,12.8,286.0,Rifle,4.174757281553398
StatTrak™ AUG | Fleet Flock (Minimal Wear),AUG（StatTrak™） | 燕群 (略有磨损),AUG（StatTrak™） | 燕群,10.17,42.46,42.36,90.0,Rifle,4.175024582104228
AK-47 | Cartel (Field-Tested),AK-47 | 卡特尔 (久经沙场),AK-47 | 卡特尔,9.93,41.47,41.37,1355.0,Rifle,4.176233635448137
StatTrak™ FAMAS | Survivor Z (Well-Worn),法玛斯（StatTrak™） | 幸存者 Z (破损不堪),法玛斯（StatTrak™） | 幸存者 Z,1.41,5.89,5.88,17.0,Rifle,4.177304964539007
M4A4 | 龍王 (Dragon King) (Field-Tested),M4A4 | 龙王 (久经沙场),M4A4 | 龙王,9.79,40.9,40.8,1342.0,Rifle,4.177732379979571
MAG-7 | Core Breach (Minimal Wear),MAG-7 | 核芯破裂 (略有磨损),MAG-7 | 核芯破裂,3.59,15.0,14.9,70.0,Shotgun,4.178272980501393
★ StatTrak™ Navaja Knife | Fade (Factory New),折刀（★ StatTrak™） | 渐变之色 (崭新出厂),折刀（★ StatTrak™） | 渐变之色,364.85,1524.99,1524.49,30.0,Knife,4.179772509250377
AK-47 | Ice Coaled (Field-Tested),AK-47 | 可燃冰 (久经沙场),AK-47 | 可燃冰,18.66,78.0,77.9,7626.0,Rifle,4.180064308681672
StatTrak™ P90 | Shallow Grave (Minimal Wear),P90（StatTrak™） | 浅坟 (略有磨损),P90（StatTrak™） | 浅坟,10.09,42.2,42.1,58.0,SMG,4.182358771060456
AUG | Daedalus (Well-Worn),AUG | 代达罗斯之殇 (破损不堪),AUG | 代达罗斯之殇,4.55,19.03,18.93,11.0,Rifle,4.182417582417583
FAMAS | Roll Cage (Field-Tested),法玛斯 | 防滚架 (久经沙场),法玛斯 | 防滚架,5.02,21.0,21.0,765.0,Rifle,4.183266932270917
StatTrak™ Dual Berettas | Hemoglobin (Factory New),双持贝瑞塔（StatTrak™） | 血红蛋白 (崭新出厂),双持贝瑞塔（StatTrak™） | 血红蛋白,29.95,125.32,124.82,78.0,Pistol,4.184307178631052
StatTrak™ Sawed-Off | Serenity (Field-Tested),截短霰弹枪（StatTrak™） | 祥和之翼 (久经沙场),截短霰弹枪（StatTrak™） | 祥和之翼,3.14,13.14,13.04,36.0,Shotgun,4.1847133757961785
StatTrak™ SG 553 | Dragon Tech (Field-Tested),SG 553（StatTrak™） | 青龙 (久经沙场),SG 553（StatTrak™） | 青龙,2.32,9.71,9.7,423.0,Rifle,4.185344827586207
StatTrak™ AWP | Phobos (Field-Tested),AWP（StatTrak™） | 火卫一 (久经沙场),AWP（StatTrak™） | 火卫一,5.75,24.08,23.98,201.0,Sniper Rifle,4.187826086956521
StatTrak™ Five-SeveN | Nightshade (Field-Tested),FN57（StatTrak™） | 夜影 (久经沙场),FN57（StatTrak™） | 夜影,4.02,16.84,16.74,81.0,Pistol,4.18905472636816
USP-S | Guardian (Factory New),USP 消音版 | 守护者 (崭新出厂),USP 消音版 | 守护者,6.08,25.47,25.37,1481.0,Pistol,4.189144736842105
StatTrak™ MP5-SD | Gauss (Factory New),MP5-SD（StatTrak™） | 高斯 (崭新出厂),MP5-SD（StatTrak™） | 高斯,4.32,18.1,18.0,61.0,SMG,4.189814814814815
StatTrak™ Glock-18 | Grinder (Minimal Wear),格洛克 18 型（StatTrak™） | 粉碎者 (略有磨损),格洛克 18 型（StatTrak™） | 粉碎者,6.56,27.5,27.4,306.0,Pistol,4.192073170731708
AK-47 | Slate (Battle-Scarred),AK-47 | 墨岩 (战痕累累),AK-47 | 墨岩,4.2,17.61,17.6,3732.0,Rifle,4.192857142857142
StatTrak™ FAMAS | Eye of Athena (Field-Tested),法玛斯（StatTrak™） | 雅典娜之眼 (久经沙场),法玛斯（StatTrak™） | 雅典娜之眼,9.97,41.82,41.72,107.0,Rifle,4.194583751253761
StatTrak™ Five-SeveN | Retrobution (Battle-Scarred),FN57（StatTrak™） | 朝枪夕拾 (战痕累累),FN57（StatTrak™） | 朝枪夕拾,1.59,6.67,6.66,29.0,Pistol,4.19496855345912
StatTrak™ AUG | Fleet Flock (Battle-Scarred),AUG（StatTrak™） | 燕群 (战痕累累),AUG（StatTrak™） | 燕群,4.05,16.99,16.89,31.0,Rifle,4.1950617283950615
StatTrak™ SSG 08 | Abyss (Minimal Wear),SSG 08（StatTrak™） | 无尽深海 (略有磨损),SSG 08（StatTrak™） | 无尽深海,2.93,12.3,12.2,2280.0,Sniper Rifle,4.197952218430034
★ Moto Gloves | Blood Pressure (Factory New),摩托手套（★） | 血压 (崭新出厂),摩托手套（★） | 血压,4880.0,20488.0,20487.5,7.0,Gloves,4.198360655737705
StatTrak™ SCAR-20 | Enforcer (Factory New),SCAR-20（StatTrak™） | 执行者 (崭新出厂),SCAR-20（StatTrak™） | 执行者,6.43,27.01,26.91,109.0,Sniper Rifle,4.2006220839813375
StatTrak™ USP-S | Flashback (Well-Worn),USP 消音版（StatTrak™） | 闪回 (破损不堪),USP 消音版（StatTrak™） | 闪回,3.11,13.07,12.97,20.0,Pistol,4.202572347266881
StatTrak™ MP9 | Deadly Poison (Minimal Wear),MP9（StatTrak™） | 致命毒药 (略有磨损),MP9（StatTrak™） | 致命毒药,1.42,5.97,5.96,193.0,SMG,4.204225352112676
StatTrak™ Five-SeveN | Scrawl (Factory New),FN57（StatTrak™） | 涂鸦潦草 (崭新出厂),FN57（StatTrak™） | 涂鸦潦草,2.35,9.88,9.87,196.0,Pistol,4.2042553191489365
MP9 | Food Chain (Field-Tested),MP9 | 爆裂食物链 (久经沙场),MP9 | 爆裂食物链,2.83,11.9,11.8,1356.0,SMG,4.204946996466431
USP-S | Ticket to Hell (Minimal Wear),USP 消音版 | 地狱门票 (略有磨损),USP 消音版 | 地狱门票,1.61,6.77,6.76,2006.0,Pistol,4.204968944099378
CZ75-Auto | Yellow Jacket (Well-Worn),CZ75 | 黄夹克 (破损不堪),CZ75 | 黄夹克,5.16,21.7,21.6,22.0,Pistol,4.205426356589147
UMP-45 | Momentum (Battle-Scarred),UMP-45 | 动量 (战痕累累),UMP-45 | 动量,4.77,20.06,19.96,16.0,SMG,4.20545073375262
StatTrak™ AUG | Tom Cat (Factory New),AUG（StatTrak™） | 汤姆猫 (崭新出厂),AUG（StatTrak™） | 汤姆猫,2.08,8.75,8.74,179.0,Rifle,4.206730769230769
StatTrak™ AWP | Elite Build (Battle-Scarred),AWP（StatTrak™） | 精英之作 (战痕累累),AWP（StatTrak™） | 精英之作,26.62,111.99,111.49,60.0,Sniper Rifle,4.206987227648384
StatTrak™ Tec-9 | Fubar (Minimal Wear),Tec-9（StatTrak™） | 破铜烂铁 (略有磨损),Tec-9（StatTrak™） | 破铜烂铁,3.42,14.39,14.29,18.0,Pistol,4.207602339181287
★ StatTrak™ Skeleton Knife | Crimson Web (Field-Tested),骷髅匕首（★ StatTrak™） | 深红之网 (久经沙场),骷髅匕首（★ StatTrak™） | 深红之网,1568.48,6600.0,6527.51,39.0,Knife,4.207895542180965
MAC-10 | Tornado (Minimal Wear),MAC-10 | 狂哮飓风 (略有磨损),MAC-10 | 狂哮飓风,2.4,10.1,10.1,18.0,SMG,4.208333333333333
StatTrak™ G3SG1 | Dream Glade (Factory New),G3SG1（StatTrak™） | 梦之林地 (崭新出厂),G3SG1（StatTrak™） | 梦之林地,4.25,17.89,17.79,83.0,Sniper Rifle,4.209411764705883
MP7 | Bloodsport (Factory New),MP7 | 血腥运动 (崭新出厂),MP7 | 血腥运动,6.08,25.6,25.5,758.0,SMG,4.2105263157894735
StatTrak™ MAG-7 | Cobalt Core (Factory New),MAG-7（StatTrak™） | 钴核 (崭新出厂),MAG-7（StatTrak™） | 钴核,1.71,7.2,7.19,161.0,Shotgun,4.2105263157894735
Glock-18 | Sacrifice (Factory New),格洛克 18 型 | 烈焰天使 (崭新出厂),格洛克 18 型 | 烈焰天使,2.04,8.59,8.58,210.0,Pistol,4.21078431372549
★ StatTrak™ Stiletto Knife | Crimson Web (Field-Tested),短剑（★ StatTrak™） | 深红之网 (久经沙场),短剑（★ StatTrak™） | 深红之网,543.57,2290.0,2289.5,15.0,Knife,4.212888864359695
XM1014 | XOXO (Field-Tested),XM1014 | 要抱抱 (久经沙场),XM1014 | 要抱抱,2.53,10.66,10.56,1520.0,Shotgun,4.213438735177866
M4A4 | Faded Zebra (Battle-Scarred),M4A4 | 渐变斑纹 (战痕累累),M4A4 | 渐变斑纹,3.51,14.79,14.69,34.0,Rifle,4.213675213675214
StatTrak™ PP-Bizon | Cobalt Halftone (Minimal Wear),PP-野牛（StatTrak™） | 钻蓝半调 (略有磨损),PP-野牛（StatTrak™） | 钻蓝半调,2.05,8.64,8.63,121.0,SMG,4.2146341463414645
USP-S | Cyrex (Minimal Wear),USP 消音版 | 次时代 (略有磨损),USP 消音版 | 次时代,3.25,13.7,13.7,1880.0,Pistol,4.2153846153846155
AK-47 | Blue Laminate (Factory New),AK-47 | 蓝色层压板 (崭新出厂),AK-47 | 蓝色层压板,13.92,58.68,58.58,2173.0,Rifle,4.2155172413793105
StatTrak™ AWP | Elite Build (Field-Tested),AWP（StatTrak™） | 精英之作 (久经沙场),AWP（StatTrak™） | 精英之作,29.41,124.0,123.5,112.0,Sniper Rifle,4.21625297517851
AUG | Momentum (Field-Tested),AUG | 动量 (久经沙场),AUG | 动量,3.32,14.0,13.9,973.0,Rifle,4.216867469879518
SSG 08 | Red Stone (Battle-Scarred),SSG 08 | 血染风采 (战痕累累),SSG 08 | 血染风采,3.07,12.95,12.85,15.0,Sniper Rifle,4.2182410423452765
★ Moto Gloves | Boom! (Field-Tested),摩托手套（★） | *嘣！* (久经沙场),摩托手套（★） | *嘣！*,235.7,994.5,994.0,231.0,Gloves,4.219346627068307
Sawed-Off | Serenity (Minimal Wear),截短霰弹枪 | 祥和之翼 (略有磨损),截短霰弹枪 | 祥和之翼,2.35,9.92,9.91,96.0,Shotgun,4.221276595744681
3rd Commando Company | KSK,第三特种兵连 | 德国特种部队突击队,第三特种兵连 | 德国特种部队突击队,4.87,20.56,20.46,776.0,Agent,4.2217659137577
StatTrak™ Glock-18 | Steel Disruption (Field-Tested),格洛克 18 型（StatTrak™） | 钢铁禁锢 (久经沙场),格洛克 18 型（StatTrak™） | 钢铁禁锢,7.55,31.88,31.78,27.0,Pistol,4.22251655629139
UMP-45 | Primal Saber (Factory New),UMP-45 | 野蛮剑齿虎 (崭新出厂),UMP-45 | 野蛮剑齿虎,11.01,46.49,46.4,130.0,SMG,4.22252497729337
StatTrak™ AK-47 | Uncharted (Field-Tested),AK-47（StatTrak™） | 迷踪秘境 (久经沙场),AK-47（StatTrak™） | 迷踪秘境,3.29,13.9,13.8,620.0,Rifle,4.224924012158055
StatTrak™ SG 553 | Danger Close (Factory New),SG 553（StatTrak™） | 危险距离 (崭新出厂),SG 553（StatTrak™） | 危险距离,1.42,6.0,5.99,102.0,Rifle,4.225352112676057
M4A1-S | VariCamo (Factory New),M4A1 消音型 | 多变迷彩 (崭新出厂),M4A1 消音型 | 多变迷彩,2.84,12.0,12.7,710.0,Rifle,4.225352112676057
M4A1-S | Emphorosaur-S (Factory New),M4A1 消音型 | 隐伏帝王龙 (崭新出厂),M4A1 消音型 | 隐伏帝王龙,21.39,90.4,90.3,236.0,Rifle,4.226273959794296
Five-SeveN | Retrobution (Minimal Wear),FN57 | 朝枪夕拾 (略有磨损),FN57 | 朝枪夕拾,1.94,8.2,8.19,556.0,Pistol,4.22680412371134
StatTrak™ M249 | Downtown (Factory New),M249（StatTrak™） | 闹市区 (崭新出厂),M249（StatTrak™） | 闹市区,8.18,34.59,34.49,133.0,Machinegun,4.228606356968216
StatTrak™ Desert Eagle | Light Rail (Battle-Scarred),沙漠之鹰（StatTrak™） | 轻轨 (战痕累累),沙漠之鹰（StatTrak™） | 轻轨,4.63,19.58,19.48,62.0,Pistol,4.228941684665227
Desert Eagle | Kumicho Dragon (Minimal Wear),沙漠之鹰 | 大佬龙 (略有磨损),沙漠之鹰 | 大佬龙,24.59,104.0,103.5,471.0,Pistol,4.2293615290768605
P250 | Franklin (Minimal Wear),P250 | 富兰克林 (略有磨损),P250 | 富兰克林,2.08,8.8,8.79,530.0,Pistol,4.230769230769231
M4A1-S | Nightmare (Battle-Scarred),M4A1 消音型 | 梦魇 (战痕累累),M4A1 消音型 | 梦魇,9.64,40.8,40.7,146.0,Rifle,4.232365145228215
AWP | PAW (Field-Tested),AWP | 猫猫狗狗 (久经沙场),AWP | 猫猫狗狗,2.71,11.47,11.37,2578.0,Sniper Rifle,4.232472324723248
StatTrak™ Galil AR | Rocket Pop (Factory New),加利尔 AR（StatTrak™） | 火箭冰棒 (崭新出厂),加利尔 AR（StatTrak™） | 火箭冰棒,20.38,86.26,86.16,134.0,Rifle,4.232580961727184
M4A4 | Faded Zebra (Field-Tested),M4A4 | 渐变斑纹 (久经沙场),M4A4 | 渐变斑纹,3.21,13.59,13.49,64.0,Rifle,4.233644859813084
StatTrak™ P90 | Shapewood (Field-Tested),P90（StatTrak™） | 精雕木刻 (久经沙场),P90（StatTrak™） | 精雕木刻,4.79,20.28,20.18,113.0,SMG,4.233820459290188
StatTrak™ AWP | PAW (Battle-Scarred),AWP（StatTrak™） | 猫猫狗狗 (战痕累累),AWP（StatTrak™） | 猫猫狗狗,9.21,39.0,38.9,72.0,Sniper Rifle,4.234527687296416
Tec-9 | Avalanche (Factory New),Tec-9 | 坍雪寒裘 (崭新出厂),Tec-9 | 坍雪寒裘,4.77,20.2,20.1,290.0,Pistol,4.234800838574424
StatTrak™ CZ75-Auto | Pole Position (Minimal Wear),CZ75（StatTrak™） | 先驱 (略有磨损),CZ75（StatTrak™） | 先驱,2.04,8.64,8.63,187.0,Pistol,4.235294117647059
StatTrak™ Tec-9 | Cut Out (Field-Tested),Tec-9（StatTrak™） | 剪纸 (久经沙场),Tec-9（StatTrak™） | 剪纸,4.58,19.4,19.3,14.0,Pistol,4.235807860262009
StatTrak™ PP-Bizon | Osiris (Minimal Wear),PP-野牛（StatTrak™） | 死亡主宰者 (略有磨损),PP-野牛（StatTrak™） | 死亡主宰者,3.42,14.49,14.39,142.0,SMG,4.236842105263158
StatTrak™ AUG | Stymphalian (Well-Worn),AUG（StatTrak™） | 湖怪鸟 (破损不堪),AUG（StatTrak™） | 湖怪鸟,3.54,15.0,14.9,25.0,Rifle,4.237288135593221
AK-47 | Blue Laminate (Minimal Wear),AK-47 | 蓝色层压板 (略有磨损),AK-47 | 蓝色层压板,12.03,50.98,50.9,2323.0,Rifle,4.237738985868662
StatTrak™ P90 | Freight (Factory New),P90（StatTrak™） | 集装箱 (崭新出厂),P90（StatTrak™） | 集装箱,1.21,5.13,5.12,149.0,SMG,4.239669421487603
StatTrak™ AK-47 | Cartel (Factory New),AK-47（StatTrak™） | 卡特尔 (崭新出厂),AK-47（StatTrak™） | 卡特尔,81.84,347.0,346.5,194.0,Rifle,4.239980449657869
USP-S | Check Engine (Minimal Wear),USP 消音版 | 引擎故障灯 (略有磨损),USP 消音版 | 引擎故障灯,1.66,7.04,7.03,664.0,Pistol,4.240963855421687
M4A4 | Faded Zebra (Well-Worn),M4A4 | 渐变斑纹 (破损不堪),M4A4 | 渐变斑纹,3.52,14.93,14.83,17.0,Rifle,4.2414772727272725
MP7 | Bloodsport (Battle-Scarred),MP7 | 血腥运动 (战痕累累),MP7 | 血腥运动,2.71,11.5,11.7,180.0,SMG,4.243542435424354
StatTrak™ UMP-45 | Metal Flowers (Factory New),UMP-45（StatTrak™） | 合金绽放 (崭新出厂),UMP-45（StatTrak™） | 合金绽放,6.3,26.75,26.65,33.0,SMG,4.246031746031746
StatTrak™ Negev | Drop Me (Factory New),内格夫（StatTrak™） | 丢把枪 (崭新出厂),内格夫（StatTrak™） | 丢把枪,1.34,5.69,5.69,94.0,Machinegun,4.246268656716418
StatTrak™ P2000 | Imperial Dragon (Field-Tested),P2000（StatTrak™） | 至尊威龙 (久经沙场),P2000（StatTrak™） | 至尊威龙,7.04,29.9,29.8,107.0,Pistol,4.247159090909091
StatTrak™ P250 | Visions (Battle-Scarred),P250（StatTrak™） | 迷人幻象 (战痕累累),P250（StatTrak™） | 迷人幻象,9.9,42.06,41.96,31.0,Pistol,4.248484848484849
★ Specialist Gloves | Lt. Commander (Field-Tested),专业手套（★） | 陆军少尉长官 (久经沙场),专业手套（★） | 陆军少尉长官,399.76,1699.0,1698.5,403.0,Gloves,4.250050030018011
CZ75-Auto | Tacticat (Factory New),CZ75 | 战术高手 (崭新出厂),CZ75 | 战术高手,1.82,7.74,7.73,507.0,Pistol,4.252747252747253
Desert Eagle | Mecha Industries (Field-Tested),沙漠之鹰 | 机械工业 (久经沙场),沙漠之鹰 | 机械工业,6.17,26.24,26.14,2350.0,Pistol,4.252836304700162
StatTrak™ M249 | System Lock (Factory New),M249（StatTrak™） | 系统锁定 (崭新出厂),M249（StatTrak™） | 系统锁定,2.49,10.59,10.49,92.0,Machinegun,4.253012048192771
★ Specialist Gloves | Fade (Field-Tested),专业手套（★） | 渐变之色 (久经沙场),专业手套（★） | 渐变之色,482.0,2050.0,2049.5,827.0,Gloves,4.253112033195021
StatTrak™ R8 Revolver | Skull Crusher (Well-Worn),R8 左轮手枪（StatTrak™） | 头骨粉碎者 (破损不堪),R8 左轮手枪（StatTrak™） | 头骨粉碎者,3.95,16.8,16.7,15.0,Pistol,4.253164556962025
Glock-18 | Sand Dune (Battle-Scarred),格洛克 18 型 | 沙丘之黄 (战痕累累),格洛克 18 型 | 沙丘之黄,4.88,20.76,20.66,5.0,Pistol,4.254098360655738
M4A4 | Desolate Space (Minimal Wear),M4A4 | 死寂空间 (略有磨损),M4A4 | 死寂空间,13.14,55.9,55.8,1303.0,Rifle,4.254185692541856
StatTrak™ Desert Eagle | Oxide Blaze (Battle-Scarred),沙漠之鹰（StatTrak™） | 锈蚀烈焰 (战痕累累),沙漠之鹰（StatTrak™） | 锈蚀烈焰,2.55,10.85,10.75,48.0,Pistol,4.254901960784314
M4A4 | Temukau (Field-Tested),M4A4 | 反冲精英 (久经沙场),M4A4 | 反冲精英,105.29,448.0,447.5,241.0,Rifle,4.254914996675847
StatTrak™ Glock-18 | Bunsen Burner (Minimal Wear),格洛克 18 型（StatTrak™） | 本生灯 (略有磨损),格洛克 18 型（StatTrak™） | 本生灯,1.92,8.17,8.16,359.0,Pistol,4.255208333333333
StatTrak™ SSG 08 | Parallax (Well-Worn),SSG 08（StatTrak™） | 抖枪 (破损不堪),SSG 08（StatTrak™） | 抖枪,2.7,11.49,11.39,30.0,Sniper Rifle,4.2555555555555555
StatTrak™ P250 | Cyber Shell (Factory New),P250（StatTrak™） | 赛博先锋 (崭新出厂),P250（StatTrak™） | 赛博先锋,4.03,17.15,17.05,81.0,Pistol,4.255583126550868
★ StatTrak™ Stiletto Knife | Fade (Factory New),短剑（★ StatTrak™） | 渐变之色 (崭新出厂),短剑（★ StatTrak™） | 渐变之色,1139.1,4849.0,4848.5,45.0,Knife,4.256869458344307
M4A1-S | Dark Water (Minimal Wear),M4A1 消音型 | 黑水 (略有磨损),M4A1 消音型 | 黑水,101.95,434.0,433.5,258.0,Rifle,4.2569887199607646
M4A1-S | Control Panel (Factory New),M4A1 消音型 | 控制台 (崭新出厂),M4A1 消音型 | 控制台,78.55,334.4,333.9,128.0,Rifle,4.257161043921069
StatTrak™ P90 | Vent Rush (Minimal Wear),P90（StatTrak™） | 给爷冲 (略有磨损),P90（StatTrak™） | 给爷冲,4.72,20.1,20.1,201.0,SMG,4.258474576271187
StatTrak™ P90 | Vent Rush (Battle-Scarred),P90（StatTrak™） | 给爷冲 (战痕累累),P90（StatTrak™） | 给爷冲,1.74,7.41,7.4,60.0,SMG,4.258620689655173
StatTrak™ MAG-7 | Firestarter (Battle-Scarred),MAG-7（StatTrak™） | 灼烧之痕 (战痕累累),MAG-7（StatTrak™） | 灼烧之痕,2.31,9.84,9.83,34.0,Shotgun,4.259740259740259
StatTrak™ Five-SeveN | Retrobution (Well-Worn),FN57（StatTrak™） | 朝枪夕拾 (破损不堪),FN57（StatTrak™） | 朝枪夕拾,1.61,6.86,6.85,25.0,Pistol,4.260869565217392
Dual Berettas | Balance (Factory New),双持贝瑞塔 | 左右开花 (崭新出厂),双持贝瑞塔 | 左右开花,2.44,10.4,10.3,66.0,Pistol,4.262295081967213
StatTrak™ PP-Bizon | Fuel Rod (Field-Tested),PP-野牛（StatTrak™） | 核燃料棒 (久经沙场),PP-野牛（StatTrak™） | 核燃料棒,2.81,11.98,11.88,105.0,SMG,4.263345195729538
Glock-18 | Reactor (Well-Worn),格洛克 18 型 | 核子反应 (破损不堪),格洛克 18 型 | 核子反应,5.37,22.9,22.8,56.0,Pistol,4.264432029795158
StatTrak™ SCAR-20 | Crimson Web (Battle-Scarred),SCAR-20（StatTrak™） | 深红之网 (战痕累累),SCAR-20（StatTrak™） | 深红之网,3.69,15.74,15.64,12.0,Sniper Rifle,4.265582655826559
StatTrak™ M4A1-S | Briefing (Field-Tested),M4A1 消音型（StatTrak™） | 简报 (久经沙场),M4A1 消音型（StatTrak™） | 简报,9.21,39.3,39.2,144.0,Rifle,4.267100977198696
SG 553 | Pulse (Field-Tested),SG 553 | 电子脉冲 (久经沙场),SG 553 | 电子脉冲,2.39,10.2,10.1,894.0,Rifle,4.2677824267782425
StatTrak™ MP7 | Bloodsport (Well-Worn),MP7（StatTrak™） | 血腥运动 (破损不堪),MP7（StatTrak™） | 血腥运动,8.13,34.7,34.6,12.0,SMG,4.268142681426815
